order_id,sku_name,sku_id,quantity,sku_mrp,dist_id,amount,order_date,dist_region,sku_category,order_year,order_month,dist_city,dist_state,dist_size_category
7105,Propanol 1L Bottle,PROP/1L/B,50,3426,MA2350,171300,1/2/2020,West,Propanol,2020,January,Pune,Maharashtra,small 
7119,Ethanol 1L Bottle,ETH/1L/B,151,100,MA2350,15100,5/1/2020,West,Ethanol,2020,May,Pune,Maharashtra,small 
5065,Ethanol 3L Drum,ETH/3L/D,162,1500,RJ4367,243000,10/30/2022,North,Ethanol,2022,October,Jaipur,Rajasthan,small 
7918,Ethanol 3L Drum,ETH/3L/D,106,1500,WB2346,159000,7/31/2023,East,Ethanol,2023,July,Kolkata,West Bengal,large
5347,Butanol 2L Bottle,BUT/2L/B,73,657,KA2349,47961,8/20/2023,South,Butanol,2023,August,Bangalore,Karnataka,large
6000,Ethanol 1L Bottle,ETH/1L/B,17,100,AS9648,1700,1/11/2024,East,Ethanol,2024,January,Jorhat ,Assam,small 
7822,Ethanol 1L Bottle,ETH/1L/B,148,100,KA2349,14800,11/24/2021,South,Ethanol,2021,November,Bangalore,Karnataka,large
5514,Ethanol 1L Can,ETH/1L/C,30,200,TL2348,6000,10/16/2022,South,Ethanol,2022,October,Hyderabad,Telangana,small 
4638,Butanol 2L Bottle,BUT/2L/B,85,657,AS9648,55845,9/8/2021,East,Butanol,2021,September,Jorhat ,Assam,small 
6483,Butanol 2L Bottle,BUT/2L/B,90,657,KA2349,59130,6/7/2024,South,Butanol,2024,June,Bangalore,Karnataka,large
6426,Propanol 3L Drum ,PROP/3L/D,20,1200,WB2346,24000,2/2/2020,East,Propanol,2020,February,Kolkata,West Bengal,large
6408,Propanol 3L Drum ,PROP/3L/D,46,1200,TL2348,55200,1/12/2022,South,Propanol,2022,January,Hyderabad,Telangana,small 
7996,Butanol 2L Bottle,BUT/2L/B,105,657,TL2348,68985,11/10/2024,South,Butanol,2024,November,Hyderabad,Telangana,small 
4197,Propanol 1L Bottle,PROP/1L/B,129,3426,MH2345,441954,3/18/2023,West,Propanol,2023,March,Mumbai,Maharashtra,small 
5309,Ethanol 3L Drum,ETH/3L/D,93,1500,KA2349,139500,5/24/2020,South,Ethanol,2020,May,Bangalore,Karnataka,large
5915,Butanol 2L Bottle,BUT/2L/B,13,657,KA2349,8541,8/11/2022,South,Butanol,2022,August,Bangalore,Karnataka,large
5369,Propanol 3L Drum ,PROP/3L/D,49,1200,WB2346,58800,6/22/2024,East,Propanol,2024,June,Kolkata,West Bengal,large
7688,Propanol 1L Can,PROP/1L/C,131,1300,TN2347,170300,1/5/2022,South,Propanol,2022,January,Chennai,Tamil Nadu,large
4015,Propanol 1L Can,PROP/1L/C,136,1300,AS9648,176800,11/6/2021,East,Propanol,2021,November,Jorhat ,Assam,small 
7155,Butanol 2L Bottle,BUT/2L/B,124,657,TN2347,81468,11/20/2020,South,Butanol,2020,November,Chennai,Tamil Nadu,large
7695,Propanol 1L Can,PROP/1L/C,118,1300,MA2350,153400,5/2/2024,West,Propanol,2024,May,Pune,Maharashtra,small 
7271,Ethanol 1L Can,ETH/1L/C,93,200,KA2349,18600,6/29/2024,South,Ethanol,2024,June,Bangalore,Karnataka,large
7280,Ethanol 3L Drum,ETH/3L/D,23,1500,TN2347,34500,6/18/2022,South,Ethanol,2022,June,Chennai,Tamil Nadu,large
6068,Ethanol 3L Drum,ETH/3L/D,14,1500,AS9648,21000,3/15/2024,East,Ethanol,2024,March,Jorhat ,Assam,small 
4212,Propanol 3L Drum ,PROP/3L/D,189,1200,KA2349,226800,1/31/2023,South,Propanol,2023,January,Bangalore,Karnataka,large
4747,Propanol 1L Can,PROP/1L/C,108,1300,PU2675,140400,10/10/2022,North,Propanol,2022,October,Bhatinda ,Punjab,large
5664,Ethanol 1L Bottle,ETH/1L/B,122,100,AS9648,12200,11/1/2023,East,Ethanol,2023,November,Jorhat ,Assam,small 
6656,Ethanol 3L Drum,ETH/3L/D,195,1500,MH2345,292500,5/26/2021,West,Ethanol,2021,May,Mumbai,Maharashtra,small 
4585,Ethanol 3L Drum,ETH/3L/D,189,1500,RJ4367,283500,3/2/2023,North,Ethanol,2023,March,Jaipur,Rajasthan,small 
4320,Ethanol 1L Bottle,ETH/1L/B,141,100,TL2348,14100,10/20/2023,South,Ethanol,2023,October,Hyderabad,Telangana,small 
4300,Ethanol 1L Bottle,ETH/1L/B,181,100,MH2345,18100,5/20/2023,West,Ethanol,2023,May,Mumbai,Maharashtra,small 
6242,Butanol 2L Bottle,BUT/2L/B,121,657,MA2350,79497,2/20/2021,West,Butanol,2021,February,Pune,Maharashtra,small 
7990,Propanol 1L Bottle,PROP/1L/B,197,3426,RJ4367,674922,3/28/2024,North,Propanol,2024,March,Jaipur,Rajasthan,small 
7966,Ethanol 1L Bottle,ETH/1L/B,55,100,MH2345,5500,8/4/2020,West,Ethanol,2020,August,Mumbai,Maharashtra,small 
6913,Propanol 1L Can,PROP/1L/C,191,1300,RJ4367,248300,1/3/2023,North,Propanol,2023,January,Jaipur,Rajasthan,small 
6531,Butanol 2L Bottle,BUT/2L/B,34,657,TL2348,22338,5/4/2023,South,Butanol,2023,May,Hyderabad,Telangana,small 
4496,Propanol 1L Bottle,PROP/1L/B,141,3426,WB2346,483066,9/30/2024,East,Propanol,2024,September,Kolkata,West Bengal,large
4948,Propanol 1L Can,PROP/1L/C,162,1300,TN2347,210600,12/9/2024,South,Propanol,2024,December,Chennai,Tamil Nadu,large
5466,Ethanol 3L Drum,ETH/3L/D,15,1500,AS9648,22500,11/30/2023,East,Ethanol,2023,November,Jorhat ,Assam,small 
7242,Propanol 3L Drum ,PROP/3L/D,164,1200,AS9648,196800,2/9/2022,East,Propanol,2022,February,Jorhat ,Assam,small 
7420,Ethanol 1L Bottle,ETH/1L/B,101,100,WB2346,10100,3/20/2024,East,Ethanol,2024,March,Kolkata,West Bengal,large
6510,Ethanol 3L Drum,ETH/3L/D,92,1500,RJ4367,138000,11/22/2024,North,Ethanol,2024,November,Jaipur,Rajasthan,small 
6959,Ethanol 1L Bottle,ETH/1L/B,17,100,TN2347,1700,4/20/2023,South,Ethanol,2023,April,Chennai,Tamil Nadu,large
6842,Ethanol 1L Can,ETH/1L/C,163,200,AS9648,32600,6/23/2021,East,Ethanol,2021,June,Jorhat ,Assam,small 
5873,Ethanol 3L Drum,ETH/3L/D,180,1500,WB2346,270000,6/28/2024,East,Ethanol,2024,June,Kolkata,West Bengal,large
7526,Propanol 1L Can,PROP/1L/C,134,1300,AS9648,174200,11/5/2020,East,Propanol,2020,November,Jorhat ,Assam,small 
4494,Ethanol 1L Can,ETH/1L/C,188,200,WB2346,37600,2/25/2020,East,Ethanol,2020,February,Kolkata,West Bengal,large
4994,Ethanol 1L Can,ETH/1L/C,137,200,RJ4367,27400,6/17/2024,North,Ethanol,2024,June,Jaipur,Rajasthan,small 
6968,Ethanol 1L Bottle,ETH/1L/B,107,100,KA2349,10700,9/25/2022,South,Ethanol,2022,September,Bangalore,Karnataka,large
4430,Ethanol 1L Can,ETH/1L/C,182,200,AS9648,36400,8/19/2023,East,Ethanol,2023,August,Jorhat ,Assam,small 
4494,Propanol 1L Bottle,PROP/1L/B,145,3426,TL2348,496770,8/8/2024,South,Propanol,2024,August,Hyderabad,Telangana,small 
7737,Ethanol 1L Bottle,ETH/1L/B,151,100,KA2349,15100,11/20/2020,South,Ethanol,2020,November,Bangalore,Karnataka,large
6623,Ethanol 3L Drum,ETH/3L/D,185,1500,TN2347,277500,9/10/2024,South,Ethanol,2024,September,Chennai,Tamil Nadu,large
7812,Ethanol 3L Drum,ETH/3L/D,43,1500,KA2349,64500,6/29/2020,South,Ethanol,2020,June,Bangalore,Karnataka,large
5981,Propanol 1L Can,PROP/1L/C,113,1300,KA2349,146900,11/2/2022,South,Propanol,2022,November,Bangalore,Karnataka,large
5493,Ethanol 3L Drum,ETH/3L/D,104,1500,MH2345,156000,11/27/2022,West,Ethanol,2022,November,Mumbai,Maharashtra,small 
6912,Butanol 2L Bottle,BUT/2L/B,177,657,PU2675,116289,5/9/2020,North,Butanol,2020,May,Bhatinda ,Punjab,large
6359,Propanol 3L Drum ,PROP/3L/D,83,1200,TL2348,99600,6/30/2021,South,Propanol,2021,June,Hyderabad,Telangana,small 
7339,Propanol 3L Drum ,PROP/3L/D,29,1200,AS9648,34800,9/30/2022,East,Propanol,2022,September,Jorhat ,Assam,small 
6107,Ethanol 1L Can,ETH/1L/C,83,200,WB2346,16600,2/16/2024,East,Ethanol,2024,February,Kolkata,West Bengal,large
4023,Propanol 1L Bottle,PROP/1L/B,25,3426,AS9648,85650,11/14/2021,East,Propanol,2021,November,Jorhat ,Assam,small 
6926,Butanol 2L Bottle,BUT/2L/B,55,657,MA2350,36135,2/22/2020,West,Butanol,2020,February,Pune,Maharashtra,small 
7976,Propanol 1L Bottle,PROP/1L/B,121,3426,RJ4367,414546,5/1/2023,North,Propanol,2023,May,Jaipur,Rajasthan,small 
5672,Ethanol 1L Bottle,ETH/1L/B,158,100,AS9648,15800,12/8/2022,East,Ethanol,2022,December,Jorhat ,Assam,small 
6598,Butanol 2L Bottle,BUT/2L/B,91,657,WB2346,59787,3/9/2023,East,Butanol,2023,March,Kolkata,West Bengal,large
6006,Propanol 1L Bottle,PROP/1L/B,159,3426,WB2346,544734,2/22/2021,East,Propanol,2021,February,Kolkata,West Bengal,large
7642,Butanol 2L Bottle,BUT/2L/B,155,657,KA2349,101835,12/4/2023,South,Butanol,2023,December,Bangalore,Karnataka,large
5215,Propanol 1L Can,PROP/1L/C,151,1300,RJ4367,196300,7/13/2020,North,Propanol,2020,July,Jaipur,Rajasthan,small 
4562,Butanol 2L Bottle,BUT/2L/B,188,657,WB2346,123516,12/3/2023,East,Butanol,2023,December,Kolkata,West Bengal,large
7049,Propanol 3L Drum ,PROP/3L/D,67,1200,AS9648,80400,2/15/2022,East,Propanol,2022,February,Jorhat ,Assam,small 
5050,Propanol 3L Drum ,PROP/3L/D,20,1200,TN2347,24000,10/31/2021,South,Propanol,2021,October,Chennai,Tamil Nadu,large
5787,Ethanol 3L Drum,ETH/3L/D,67,1500,PU2675,100500,7/31/2024,North,Ethanol,2024,July,Bhatinda ,Punjab,large
6246,Ethanol 1L Can,ETH/1L/C,159,200,TN2347,31800,6/20/2021,South,Ethanol,2021,June,Chennai,Tamil Nadu,large
7457,Ethanol 3L Drum,ETH/3L/D,177,1500,WB2346,265500,9/2/2024,East,Ethanol,2024,September,Kolkata,West Bengal,large
5738,Ethanol 1L Can,ETH/1L/C,133,200,PU2675,26600,2/5/2024,North,Ethanol,2024,February,Bhatinda ,Punjab,large
4776,Ethanol 1L Bottle,ETH/1L/B,140,100,AS9648,14000,12/20/2022,East,Ethanol,2022,December,Jorhat ,Assam,small 
6322,Ethanol 1L Can,ETH/1L/C,49,200,PU2675,9800,2/18/2021,North,Ethanol,2021,February,Bhatinda ,Punjab,large
4171,Ethanol 1L Bottle,ETH/1L/B,173,100,TL2348,17300,8/23/2021,South,Ethanol,2021,August,Hyderabad,Telangana,small 
6699,Butanol 2L Bottle,BUT/2L/B,20,657,KA2349,13140,11/10/2024,South,Butanol,2024,November,Bangalore,Karnataka,large
4468,Butanol 2L Bottle,BUT/2L/B,42,657,TN2347,27594,5/30/2024,South,Butanol,2024,May,Chennai,Tamil Nadu,large
5034,Propanol 1L Bottle,PROP/1L/B,112,3426,PU2675,383712,1/7/2024,North,Propanol,2024,January,Bhatinda ,Punjab,large
6208,Ethanol 3L Drum,ETH/3L/D,186,1500,PU2675,279000,1/6/2020,North,Ethanol,2020,January,Bhatinda ,Punjab,large
7942,Ethanol 1L Bottle,ETH/1L/B,40,100,PU2675,4000,1/17/2022,North,Ethanol,2022,January,Bhatinda ,Punjab,large
5583,Propanol 3L Drum ,PROP/3L/D,152,1200,AS9648,182400,1/13/2024,East,Propanol,2024,January,Jorhat ,Assam,small 
5590,Ethanol 3L Drum,ETH/3L/D,151,1500,AS9648,226500,5/16/2024,East,Ethanol,2024,May,Jorhat ,Assam,small 
5231,Butanol 2L Bottle,BUT/2L/B,32,657,KA2349,21024,1/19/2024,South,Butanol,2024,January,Bangalore,Karnataka,large
6765,Butanol 2L Bottle,BUT/2L/B,33,657,MA2350,21681,9/5/2022,West,Butanol,2022,September,Pune,Maharashtra,small 
4791,Propanol 1L Bottle,PROP/1L/B,74,3426,TN2347,253524,5/23/2023,South,Propanol,2023,May,Chennai,Tamil Nadu,large
5487,Ethanol 1L Bottle,ETH/1L/B,177,100,WB2346,17700,1/27/2023,East,Ethanol,2023,January,Kolkata,West Bengal,large
7987,Ethanol 3L Drum,ETH/3L/D,73,1500,KA2349,109500,9/8/2022,South,Ethanol,2022,September,Bangalore,Karnataka,large
5819,Propanol 1L Bottle,PROP/1L/B,155,3426,KA2349,531030,11/11/2021,South,Propanol,2021,November,Bangalore,Karnataka,large
7734,Ethanol 3L Drum,ETH/3L/D,111,1500,AS9648,166500,6/15/2021,East,Ethanol,2021,June,Jorhat ,Assam,small 
4222,Propanol 3L Drum ,PROP/3L/D,200,1200,WB2346,240000,11/6/2021,East,Propanol,2021,November,Kolkata,West Bengal,large
6396,Butanol 2L Bottle,BUT/2L/B,41,657,AS9648,26937,5/7/2024,East,Butanol,2024,May,Jorhat ,Assam,small 
6298,Ethanol 1L Bottle,ETH/1L/B,133,100,MH2345,13300,11/5/2021,West,Ethanol,2021,November,Mumbai,Maharashtra,small 
7250,Ethanol 3L Drum,ETH/3L/D,163,1500,PU2675,244500,2/24/2020,North,Ethanol,2020,February,Bhatinda ,Punjab,large
7804,Propanol 1L Can,PROP/1L/C,102,1300,TL2348,132600,3/3/2022,South,Propanol,2022,March,Hyderabad,Telangana,small 
4647,Butanol 2L Bottle,BUT/2L/B,79,657,KA2349,51903,2/27/2022,South,Butanol,2022,February,Bangalore,Karnataka,large
7513,Butanol 2L Bottle,BUT/2L/B,17,657,WB2346,11169,1/22/2021,East,Butanol,2021,January,Kolkata,West Bengal,large
4852,Ethanol 3L Drum,ETH/3L/D,143,1500,AS9648,214500,4/26/2023,East,Ethanol,2023,April,Jorhat ,Assam,small 
4591,Ethanol 1L Bottle,ETH/1L/B,192,100,TL2348,19200,2/20/2023,South,Ethanol,2023,February,Hyderabad,Telangana,small 
4970,Ethanol 1L Can,ETH/1L/C,59,200,MA2350,11800,6/2/2024,West,Ethanol,2024,June,Pune,Maharashtra,small 
5351,Propanol 3L Drum ,PROP/3L/D,186,1200,TN2347,223200,9/27/2021,South,Propanol,2021,September,Chennai,Tamil Nadu,large
7661,Ethanol 3L Drum,ETH/3L/D,182,1500,TN2347,273000,4/6/2021,South,Ethanol,2021,April,Chennai,Tamil Nadu,large
6224,Propanol 1L Can,PROP/1L/C,70,1300,RJ4367,91000,12/8/2021,North,Propanol,2021,December,Jaipur,Rajasthan,small 
7237,Ethanol 1L Can,ETH/1L/C,185,200,WB2346,37000,2/8/2020,East,Ethanol,2020,February,Kolkata,West Bengal,large
6629,Propanol 1L Bottle,PROP/1L/B,52,3426,RJ4367,178152,12/30/2022,North,Propanol,2022,December,Jaipur,Rajasthan,small 
6480,Propanol 1L Bottle,PROP/1L/B,94,3426,TN2347,322044,3/10/2022,South,Propanol,2022,March,Chennai,Tamil Nadu,large
6704,Ethanol 1L Bottle,ETH/1L/B,19,100,TL2348,1900,2/3/2021,South,Ethanol,2021,February,Hyderabad,Telangana,small 
6074,Butanol 2L Bottle,BUT/2L/B,19,657,AS9648,12483,3/13/2023,East,Butanol,2023,March,Jorhat ,Assam,small 
6138,Propanol 1L Bottle,PROP/1L/B,152,3426,RJ4367,520752,4/21/2022,North,Propanol,2022,April,Jaipur,Rajasthan,small 
6929,Propanol 1L Bottle,PROP/1L/B,102,3426,PU2675,349452,12/9/2021,North,Propanol,2021,December,Bhatinda ,Punjab,large
6975,Propanol 3L Drum ,PROP/3L/D,24,1200,KA2349,28800,1/22/2022,South,Propanol,2022,January,Bangalore,Karnataka,large
7599,Propanol 1L Bottle,PROP/1L/B,62,3426,WB2346,212412,6/29/2020,East,Propanol,2020,June,Kolkata,West Bengal,large
5785,Ethanol 3L Drum,ETH/3L/D,158,1500,KA2349,237000,1/30/2022,South,Ethanol,2022,January,Bangalore,Karnataka,large
5833,Propanol 3L Drum ,PROP/3L/D,189,1200,WB2346,226800,6/8/2024,East,Propanol,2024,June,Kolkata,West Bengal,large
6752,Propanol 1L Bottle,PROP/1L/B,146,3426,TN2347,500196,12/30/2023,South,Propanol,2023,December,Chennai,Tamil Nadu,large
4248,Ethanol 1L Bottle,ETH/1L/B,167,100,AS9648,16700,12/2/2021,East,Ethanol,2021,December,Jorhat ,Assam,small 
6385,Butanol 2L Bottle,BUT/2L/B,55,657,MH2345,36135,5/29/2021,West,Butanol,2021,May,Mumbai,Maharashtra,small 
5496,Propanol 1L Bottle,PROP/1L/B,100,3426,MH2345,342600,6/6/2021,West,Propanol,2021,June,Mumbai,Maharashtra,small 
4406,Propanol 1L Bottle,PROP/1L/B,102,3426,RJ4367,349452,4/7/2020,North,Propanol,2020,April,Jaipur,Rajasthan,small 
4619,Butanol 2L Bottle,BUT/2L/B,42,657,TN2347,27594,4/2/2021,South,Butanol,2021,April,Chennai,Tamil Nadu,large
5625,Butanol 2L Bottle,BUT/2L/B,60,657,MH2345,39420,9/27/2020,West,Butanol,2020,September,Mumbai,Maharashtra,small 
6405,Propanol 3L Drum ,PROP/3L/D,167,1200,WB2346,200400,5/20/2021,East,Propanol,2021,May,Kolkata,West Bengal,large
